Respondent_ID,Institutional_AI_Policy,AI_Regulation_Need,Academic_Ethical_Risk,Information_Reliability_Risk,Social_Impact_Risk,Privacy_Concern,Student_Ethical_Engagement
12214,I don't know,5.0,5.0,5.0,2.0,2.0,2.75
12215,I don't know,4.0,4.0,3.0,4.0,3.0,4.0
12217,No,2.75,3.75,4.5,4.666666666666667,5.0,3.25
12218,I don't know,5.0,5.0,5.0,3.6666666666666665,5.0,5.0
12220,I don't know,3.25,1.75,2.0,2.6666666666666665,2.0,3.0
12221,I don't know,1.75,2.25,3.0,1.3333333333333333,2.0,2.75
12222,N/A,,,,,,
12223,I don't know,5.0,2.5,2.0,3.0,2.0,5.0
12226,I don't know,5.0,4.25,4.5,3.0,2.0,4.25
12228,I don't know,3.0,3.3333333333333335,2.5,2.3333333333333335,2.0,
12229,No,3.25,1.75,2.0,2.3333333333333335,2.0,2.75
12230,I don't know,2.75,3.0,3.5,2.3333333333333335,4.0,3.25
12231,Yes,3.5,2.25,2.5,2.3333333333333335,,3.0
12234,Yes,5.0,2.0,2.0,2.3333333333333335,2.0,5.0
12235,I don't know,3.0,3.0,4.0,1.0,2.0,3.5
12236,I don't know,5.0,4.0,4.0,1.6666666666666667,3.0,3.75
12237,I don't know,4.25,5.0,5.0,3.3333333333333335,4.0,4.0
12239,No,3.0,2.75,4.5,3.0,2.0,4.5
12240,No,3.75,3.5,2.0,2.0,2.0,4.0
12241,I don't know,4.5,4.5,5.0,5.0,4.0,4.75
12243,I don't know,4.0,3.0,3.0,2.3333333333333335,2.0,3.75
12244,I don't know,3.25,4.0,4.5,1.0,4.0,3.75
12247,I don't know,5.0,4.75,5.0,3.6666666666666665,5.0,4.25
12248,I don't know,3.5,2.0,3.5,1.6666666666666667,2.0,2.5
12253,I don't know,2.5,3.0,3.0,2.6666666666666665,2.0,2.25
12254,No,4.75,4.0,4.0,3.0,3.0,4.0
12256,I don't know,1.75,2.25,3.0,3.0,2.0,3.25
12257,I don't know,4.0,3.25,3.0,2.3333333333333335,3.0,3.0
12259,No,5.0,3.5,4.0,1.0,1.0,5.0
12260,I don't know,3.75,3.5,3.0,2.3333333333333335,1.0,3.75
12261,No,3.5,1.0,1.0,1.6666666666666667,1.0,3.75
12262,I don't know,3.0,3.0,3.0,3.0,3.0,3.5
12263,I don't know,3.0,1.75,2.0,1.3333333333333333,1.0,4.75
12264,I don't know,3.75,2.0,3.0,1.6666666666666667,2.0,4.0
12265,No,4.5,4.0,3.0,2.6666666666666665,2.0,4.0
12266,Yes,2.5,3.25,4.0,1.0,4.0,4.0
12267,No,5.0,4.75,5.0,3.3333333333333335,1.0,5.0
12268,I don't know,3.75,5.0,5.0,5.0,5.0,5.0
12270,Yes,4.5,4.5,5.0,3.0,4.0,3.25
12272,Yes,4.0,2.0,2.0,2.0,2.0,3.5
12273,No,5.0,5.0,5.0,2.0,4.0,4.75
12274,I don't know,3.0,1.5,3.0,2.0,4.0,2.25
12275,I don't know,3.5,2.25,2.5,2.3333333333333335,4.0,3.75
12276,I don't know,3.0,2.25,4.0,2.3333333333333335,3.0,4.25
12277,No,4.75,3.0,3.5,2.0,4.0,5.0
12278,I don't know,3.0,3.75,4.0,2.3333333333333335,3.0,3.0
12279,I don't know,4.25,4.0,3.5,3.6666666666666665,3.0,3.75
12280,I don't know,5.0,3.75,3.0,1.3333333333333333,3.0,4.0
12282,I don't know,4.0,4.25,3.5,4.333333333333333,5.0,4.0
12284,I don't know,3.5,3.5,3.5,1.0,2.0,3.25
12285,I don't know,3.75,3.0,4.0,2.6666666666666665,4.0,4.0
12286,Yes,3.0,4.0,4.5,1.6666666666666667,2.0,5.0
12289,I don't know,4.0,3.5,4.0,3.0,3.0,3.75
12290,I don't know,5.0,4.0,4.0,3.6666666666666665,4.0,4.25
12291,Yes,4.75,4.5,5.0,3.6666666666666665,3.0,4.5
12292,Yes,3.75,4.0,3.5,2.3333333333333335,3.0,3.75
12293,I don't know,3.0,3.75,4.5,3.0,2.0,4.0
12294,I don't know,5.0,5.0,5.0,5.0,5.0,5.0
12296,No,4.0,1.75,1.0,1.0,1.0,3.25
12297,I don't know,4.0,4.25,2.0,2.6666666666666665,2.0,3.75
12298,I don't know,4.0,2.0,2.5,1.0,2.0,2.25
12299,Yes,4.5,4.0,4.0,3.3333333333333335,4.0,4.0
12300,Yes,3.5,3.25,4.0,2.0,3.0,4.25
12301,No,4.25,3.5,3.5,1.0,3.0,4.5
12302,N/A,,,,,,
12303,Yes,3.0,3.75,4.0,3.3333333333333335,4.0,3.75
12305,No,3.25,3.5,4.0,1.3333333333333333,2.0,3.0
12307,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
12309,I don't know,2.5,4.5,3.5,1.6666666666666667,3.0,4.25
12310,I don't know,2.0,2.25,3.0,3.3333333333333335,2.0,2.0
12311,No,3.0,3.0,3.0,3.0,3.0,3.0
12312,Yes,5.0,5.0,4.5,5.0,4.0,4.0
12313,No,4.0,2.25,2.5,2.0,3.0,4.25
12314,I don't know,2.75,3.75,4.5,1.6666666666666667,2.0,4.75
12315,I don't know,3.0,3.5,3.5,2.0,3.0,4.0
12316,I don't know,4.25,2.5,2.0,2.0,2.0,4.0
12317,I don't know,2.25,4.0,4.5,4.333333333333333,4.0,3.5
12318,I don't know,1.5,3.0,3.0,3.0,2.0,3.5
12319,I don't know,2.0,3.0,3.5,2.0,2.0,2.5
12320,I don't know,4.0,2.25,1.5,1.3333333333333333,2.0,3.25
12322,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
12324,No,4.5,4.5,4.5,3.3333333333333335,3.0,4.25
12325,I don't know,4.75,2.0,1.0,1.0,1.0,5.0
12326,I don't know,3.25,3.25,3.5,4.0,4.0,3.0
12327,I don't know,2.0,3.0,3.0,1.0,1.0,1.75
12328,I don't know,1.0,1.5,3.5,2.3333333333333335,3.0,2.0
12329,I don't know,3.0,2.75,4.0,1.6666666666666667,2.0,3.25
12331,I don't know,3.5,3.25,3.5,3.6666666666666665,3.0,3.0
12332,Yes,4.25,3.5,4.0,2.3333333333333335,3.0,4.0
12333,Yes,3.0,2.25,2.0,3.0,1.0,3.0
12334,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
12335,I don't know,3.75,3.5,3.0,4.0,3.0,5.0
12337,I don't know,5.0,3.5,4.0,3.6666666666666665,3.0,3.75
12339,I don't know,3.0,3.0,3.0,2.0,3.0,3.75
12340,Yes,3.25,3.5,4.0,3.0,2.0,3.75
12341,Yes,5.0,5.0,5.0,3.6666666666666665,5.0,4.25
12342,N/A,,,,,,
12343,I don't know,4.0,3.0,3.5,2.3333333333333335,1.0,4.0
12347,No,5.0,2.5,4.0,2.6666666666666665,2.0,4.0
12349,Yes,4.0,2.0,2.0,2.0,2.0,3.75
12350,I don't know,3.0,3.5,2.5,2.0,1.0,3.25
12351,I don't know,3.0,2.0,2.0,2.6666666666666665,2.0,4.5
12352,N/A,,,,,,
12353,I don't know,4.5,3.75,3.0,2.3333333333333335,1.0,3.5
12354,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
12357,I don't know,3.0,5.0,4.5,3.0,3.0,4.25
12362,N/A,,,,,,
12363,I don't know,4.0,4.75,5.0,4.0,5.0,3.25
12364,Yes,4.5,4.75,4.5,1.3333333333333333,2.0,4.25
12365,I don't know,4.0,2.75,3.5,1.6666666666666667,2.0,4.0
12366,I don't know,2.0,2.0,2.0,1.0,1.0,4.0
12367,I don't know,5.0,3.0,4.0,4.0,2.0,2.5
12368,No,3.75,3.75,4.0,3.6666666666666665,3.0,2.75
12369,I don't know,3.5,4.0,4.0,4.666666666666667,4.0,3.25
12370,Yes,2.75,2.5,3.0,1.3333333333333333,2.0,4.25
12371,No,2.75,3.75,3.0,2.6666666666666665,2.0,3.75
12372,I don't know,4.0,4.75,4.5,4.0,3.0,3.5
12373,No,3.25,2.25,1.5,2.0,2.0,4.5
12375,Yes,3.5,2.0,1.0,1.3333333333333333,1.0,3.5
12376,I don't know,5.0,4.75,5.0,5.0,5.0,3.5
12377,N/A,,,,,,
12378,No,1.75,4.75,5.0,3.0,2.0,3.0
12379,I don't know,3.0,3.25,2.5,2.3333333333333335,3.0,2.75
12380,No,2.0,1.5,2.5,3.6666666666666665,3.0,1.75
12383,No,4.0,4.0,3.5,2.0,3.0,4.25
12384,N/A,,,,,,
12385,No,4.0,3.75,4.5,3.0,3.0,3.25
12386,I don't know,3.0,2.5,3.0,2.0,1.0,2.25
12387,I don't know,5.0,1.0,1.0,2.3333333333333335,2.0,5.0
12388,I don't know,4.0,3.5,4.0,3.6666666666666665,4.0,3.25
12392,No,3.0,1.5,1.0,1.0,1.0,2.5
12396,No,4.5,4.25,4.0,4.0,5.0,4.0
12397,I don't know,2.5,2.5,3.0,2.3333333333333335,2.0,4.25
12398,I don't know,4.5,2.75,3.0,2.6666666666666665,3.0,3.5
12399,I don't know,2.75,2.0,2.5,3.3333333333333335,3.0,2.0
12400,I don't know,5.0,2.0,1.0,1.0,1.0,3.75
12402,No,5.0,2.25,3.0,2.6666666666666665,4.0,4.25
12403,N/A,,,,,,
12404,No,1.0,4.0,4.0,3.6666666666666665,4.0,3.0
12405,I don't know,3.75,2.25,3.0,2.0,2.0,4.25
12406,I don't know,5.0,2.0,2.5,2.3333333333333335,1.0,2.0
12409,I don't know,5.0,5.0,5.0,5.0,5.0,5.0
12410,No,4.0,3.25,4.5,2.6666666666666665,3.0,4.0
12413,I don't know,4.25,4.5,5.0,3.6666666666666665,3.0,5.0
12414,I don't know,2.5,1.5,1.0,2.0,1.0,3.75
12415,No,2.0,2.0,3.5,2.6666666666666665,2.0,2.0
12417,I don't know,4.75,5.0,4.5,3.0,5.0,5.0
12419,No,3.0,3.5,3.0,2.0,4.0,3.25
12425,I don't know,3.25,4.25,4.5,2.6666666666666665,5.0,4.25
12426,I don't know,3.5,4.25,5.0,2.6666666666666665,3.0,5.0
12427,N/A,,,,,,
12428,No,2.75,2.75,3.0,2.0,4.0,3.75
12429,No,4.5,1.25,1.0,1.3333333333333333,1.0,4.0
12430,I don't know,4.0,3.0,3.0,2.0,3.0,4.0
12433,I don't know,4.0,4.0,4.0,4.0,4.0,4.0
12436,Yes,4.25,2.0,2.0,4.0,3.0,4.5
12440,I don't know,5.0,1.0,1.0,1.6666666666666667,1.0,5.0
12442,I don't know,2.75,4.0,4.5,2.6666666666666665,5.0,3.5
12444,I don't know,3.25,3.0,3.0,2.0,2.0,3.25
12446,I don't know,5.0,5.0,4.5,4.333333333333333,5.0,5.0
12447,I don't know,4.75,4.5,5.0,3.0,4.0,3.25
12448,N/A,,,,,,
12449,I don't know,3.75,4.75,5.0,3.0,5.0,4.25
12452,N/A,,,,,,
12453,I don't know,4.0,3.5,4.0,3.0,5.0,3.75
12454,No,2.0,2.0,2.0,2.0,2.0,2.5
12456,No,1.5,1.25,1.0,2.3333333333333335,1.0,3.5
12458,No,4.0,3.75,3.5,1.3333333333333333,2.0,2.5
12460,I don't know,3.5,1.0,1.0,1.0,1.0,4.5
12462,N/A,,,,,,
12463,I don't know,5.0,5.0,5.0,5.0,5.0,5.0
12464,I don't know,4.5,5.0,5.0,2.6666666666666665,3.0,4.5
12465,I don't know,3.75,4.0,4.5,2.6666666666666665,3.0,4.75
12466,I don't know,5.0,5.0,5.0,1.6666666666666667,1.0,4.25
12467,No,4.75,5.0,5.0,4.333333333333333,3.0,5.0
12468,I don't know,4.25,4.5,4.0,3.3333333333333335,3.0,4.0
12469,I don't know,3.0,2.0,2.0,1.6666666666666667,1.0,3.25
12470,I don't know,3.5,5.0,4.0,2.6666666666666665,3.0,3.5
12471,N/A,,,,,,
12472,N/A,,,,,,
12473,I don't know,4.0,4.0,4.0,4.0,4.0,4.0
12475,I don't know,5.0,5.0,5.0,3.6666666666666665,5.0,5.0
12478,I don't know,2.0,2.0,1.5,2.0,1.0,1.75
12479,I don't know,3.5,3.5,3.0,3.0,3.0,3.25
12484,I don't know,5.0,4.25,4.5,4.0,4.0,4.25
12489,I don't know,4.0,3.25,4.0,2.3333333333333335,2.0,3.25
12490,I don't know,2.75,3.0,2.5,3.0,1.0,3.0
12492,I don't know,3.75,4.25,4.5,1.6666666666666667,3.0,5.0
12493,I don't know,3.0,3.5,3.0,3.0,3.0,3.5
12494,I don't know,2.25,3.0,3.0,2.3333333333333335,4.0,2.75
12499,I don't know,4.75,3.25,3.0,1.3333333333333333,5.0,4.5
12500,I don't know,5.0,4.75,4.0,2.0,2.0,4.25
12502,N/A,,,,,,
12503,N/A,,,,,,
12505,I don't know,4.0,2.75,4.5,2.0,1.0,3.5
12508,I don't know,3.5,2.75,3.0,4.0,4.0,3.25
12509,I don't know,2.5,3.25,3.5,1.6666666666666667,3.0,2.75
12510,Yes,4.5,3.25,4.0,2.0,2.0,4.0
12512,I don't know,3.75,5.0,5.0,3.0,3.0,5.0
12513,I don't know,4.0,4.0,4.0,4.0,4.0,4.0
12514,I don't know,4.0,4.75,5.0,4.333333333333333,5.0,5.0
12515,I don't know,5.0,3.0,3.0,3.0,3.0,4.5
12516,N/A,,,,,,
12517,I don't know,4.0,4.75,5.0,2.3333333333333335,4.0,4.0
12518,I don't know,4.0,4.25,4.0,4.0,4.0,4.0
12520,N/A,,,,,,
12521,I don't know,5.0,3.25,5.0,3.6666666666666665,4.0,5.0
12522,N/A,,,,,,
12523,I don't know,4.0,1.25,1.0,1.0,1.0,4.0
12524,I don't know,2.5,2.25,3.0,1.6666666666666667,1.0,2.75
12525,Yes,5.0,3.75,4.0,2.0,2.0,4.75
12528,I don't know,4.0,2.0,3.0,1.6666666666666667,3.0,3.5
12531,I don't know,4.5,3.5,3.0,3.0,5.0,4.0
12532,I don't know,3.0,4.25,4.0,4.333333333333333,4.0,4.5
12534,I don't know,3.25,2.75,3.0,2.0,2.0,3.0
12535,No,4.0,4.0,4.0,4.0,4.0,4.0
12537,Yes,3.0,2.75,3.0,2.3333333333333335,2.0,3.25
12538,I don't know,4.5,3.75,4.0,3.6666666666666665,5.0,3.25
12539,I don't know,2.75,3.75,4.0,2.3333333333333335,2.0,2.75
12540,I don't know,2.0,2.75,1.5,1.6666666666666667,2.0,2.75
12541,I don't know,2.75,1.75,2.0,3.6666666666666665,1.0,3.75
12542,I don't know,5.0,3.75,4.0,5.0,3.0,4.0
12543,No,2.0,3.0,3.0,2.6666666666666665,3.0,
12544,No,2.5,4.25,3.0,2.3333333333333335,4.0,4.25
12548,No,4.0,3.75,2.5,3.3333333333333335,4.0,3.5
12550,No,3.25,2.5,2.0,2.3333333333333335,2.0,4.0
12551,I don't know,4.0,4.75,4.5,3.3333333333333335,5.0,4.0
12553,N/A,,,,,,
12556,I don't know,4.5,3.0,3.0,1.6666666666666667,3.0,4.75
12558,I don't know,4.0,1.0,2.5,2.0,1.0,3.5
12560,I don't know,4.0,3.75,3.0,3.6666666666666665,3.0,4.0
12561,I don't know,5.0,4.75,4.5,3.6666666666666665,4.0,4.75
12562,I don't know,4.75,4.25,5.0,3.6666666666666665,4.0,4.25
12563,I don't know,3.5,2.75,2.0,2.6666666666666665,2.0,4.25
12564,I don't know,2.5,3.0,4.0,1.6666666666666667,3.0,3.25
12565,I don't know,4.25,2.25,3.0,3.0,4.0,4.0
12566,I don't know,2.25,1.75,2.5,1.0,1.0,2.5
12567,No,2.5,2.5,2.5,1.6666666666666667,2.0,2.75
12568,I don't know,2.75,2.25,2.5,1.3333333333333333,3.0,3.75
12569,I don't know,4.5,2.5,3.0,3.0,3.0,3.5
12570,Yes,4.25,1.0,1.0,2.6666666666666665,1.0,4.75
12571,I don't know,2.75,2.25,3.5,2.3333333333333335,3.0,3.5
12573,I don't know,3.75,3.75,3.5,2.3333333333333335,3.0,4.0
12576,No,4.25,3.0,3.0,2.0,2.0,3.0
12577,No,3.75,3.5,3.5,3.3333333333333335,2.0,3.75
12578,No,4.25,1.75,1.0,2.0,1.0,4.0
12580,No,4.0,4.0,4.0,3.6666666666666665,3.0,3.75
12581,I don't know,4.0,2.5,2.0,2.0,2.0,3.75
12582,No,1.75,4.0,4.0,1.0,2.0,5.0
12583,I don't know,4.0,3.5,3.0,2.6666666666666665,4.0,3.0
12584,No,3.5,4.0,4.0,3.3333333333333335,4.0,3.0
12585,I don't know,3.0,2.5,4.0,2.0,2.0,3.5
12587,I don't know,4.5,4.75,4.5,3.6666666666666665,4.0,3.25
12588,I don't know,4.0,1.75,1.0,2.3333333333333335,1.0,3.75
12589,I don't know,1.0,1.25,1.5,2.0,1.0,2.75
12590,I don't know,3.0,3.0,2.0,2.6666666666666665,3.0,3.0
12592,I don't know,4.0,1.75,2.5,1.3333333333333333,2.0,3.25
12593,I don't know,4.0,1.25,1.5,2.0,1.0,3.5
12594,No,1.5,1.0,3.0,4.666666666666667,4.0,3.5
12595,I don't know,3.75,4.0,4.0,3.3333333333333335,3.0,3.25
12596,I don't know,3.5,3.5,3.5,3.3333333333333335,4.0,4.0
12601,No,4.5,4.5,4.5,4.333333333333333,3.0,4.75
12606,I don't know,4.0,2.0,2.0,2.0,2.0,2.5
12607,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
12609,I don't know,3.0,4.25,4.0,3.3333333333333335,4.0,4.5
12610,Yes,4.0,2.0,2.0,1.0,1.0,3.0
12611,I don't know,2.5,2.0,2.5,2.0,2.0,2.0
12612,Yes,2.25,2.0,1.5,3.3333333333333335,2.0,3.25
12613,No,4.5,2.5,3.5,1.3333333333333333,1.0,5.0
12614,No,5.0,5.0,5.0,5.0,5.0,5.0
12615,No,3.75,3.0,3.5,2.0,2.0,4.25
12617,No,2.75,4.0,4.0,1.6666666666666667,3.0,2.5
12618,I don't know,4.0,2.5,2.5,2.6666666666666665,1.0,3.5
12619,I don't know,3.5,3.5,3.0,2.0,2.0,2.5
12620,I don't know,3.0,3.0,3.0,2.6666666666666665,3.0,3.5
12621,Yes,2.0,3.0,4.5,3.0,3.0,1.75
12622,I don't know,3.0,3.0,2.5,3.3333333333333335,3.0,2.75
12623,I don't know,1.0,1.75,2.0,3.6666666666666665,3.0,4.5
12625,I don't know,2.75,3.75,4.0,4.666666666666667,2.0,3.75
12626,I don't know,5.0,1.0,1.0,1.0,1.0,4.75
12627,I don't know,3.0,3.25,4.0,1.6666666666666667,2.0,3.75
12628,No,2.25,1.5,1.0,1.0,1.0,3.25
12629,I don't know,3.5,2.25,3.0,2.6666666666666665,1.0,3.75
12631,No,3.0,3.0,3.0,3.0,3.0,3.0
12632,I don't know,3.0,4.25,4.5,3.0,2.0,3.25
12633,I don't know,3.25,2.75,3.0,1.3333333333333333,3.0,3.25
12634,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
12635,I don't know,1.0,4.0,4.0,3.0,4.0,3.25
12636,Yes,3.5,2.25,2.0,1.6666666666666667,2.0,3.25
12637,Yes,3.75,3.0,3.0,3.0,3.0,4.0
12638,Yes,3.5,2.0,2.0,2.0,2.0,4.0
12639,I don't know,4.0,1.0,1.0,1.0,1.0,5.0
12641,I don't know,4.0,2.75,3.5,2.0,3.0,3.25
12642,No,3.25,3.0,4.5,2.6666666666666665,2.0,4.75
12644,No,4.0,3.25,3.0,2.3333333333333335,3.0,4.25
12645,I don't know,5.0,3.5,3.5,3.3333333333333335,3.0,4.25
12646,No,3.5,2.5,2.0,3.6666666666666665,2.0,3.0
12647,I don't know,5.0,5.0,5.0,5.0,5.0,4.0
12648,I don't know,4.0,4.75,5.0,2.0,3.0,3.75
12651,I don't know,3.0,2.5,2.0,1.6666666666666667,2.0,3.0
12652,I don't know,4.0,3.5,3.5,2.0,2.0,4.0
12653,No,3.25,4.25,4.5,4.666666666666667,1.0,5.0
12656,No,2.0,2.75,4.0,1.3333333333333333,1.0,3.25
12657,I don't know,5.0,3.0,3.5,3.3333333333333335,3.0,4.0
12658,I don't know,4.0,1.75,2.0,1.0,1.0,3.75
12659,I don't know,3.0,4.5,3.0,2.3333333333333335,2.0,3.75
12660,I don't know,3.25,3.0,4.0,3.6666666666666665,3.0,3.5
12661,No,1.0,1.75,2.0,2.3333333333333335,1.0,2.5
12662,Yes,3.0,3.75,3.5,1.6666666666666667,3.0,3.75
12665,N/A,,,,,,
12667,I don't know,3.25,3.75,3.0,2.3333333333333335,2.0,3.0
12668,I don't know,3.5,2.5,1.5,2.6666666666666665,2.0,4.0
12671,Yes,3.75,4.0,4.5,4.0,5.0,4.0
12672,No,3.75,1.75,3.0,3.0,4.0,3.0
12675,N/A,,,,,,
12676,Yes,2.75,3.0,3.0,3.0,3.0,2.75
12677,Yes,3.0,3.0,3.0,3.0,3.0,3.0
12678,I don't know,2.0,3.0,3.5,2.6666666666666665,3.0,2.75
12679,Yes,3.25,3.75,4.5,3.3333333333333335,2.0,3.0
12680,No,3.5,2.0,2.0,2.0,2.0,3.25
12681,I don't know,2.0,3.0,2.0,1.6666666666666667,1.0,2.5
12682,Yes,3.25,2.5,2.0,3.0,3.0,3.25
12683,N/A,,,,,,
12684,I don't know,2.75,2.25,2.0,1.3333333333333333,2.0,3.0
12685,N/A,,,,,,
12687,Yes,5.0,3.25,4.0,3.6666666666666665,3.0,4.0
12688,I don't know,3.5,2.5,1.0,1.0,1.0,2.5
12689,No,3.5,3.0,3.0,1.6666666666666667,1.0,2.75
12690,I don't know,4.0,4.0,,4.5,4.0,4.0
12691,I don't know,2.75,2.25,1.0,1.0,1.0,5.0
12692,No,2.0,3.5,3.0,1.6666666666666667,2.0,3.5
12694,N/A,,,,,,
12696,I don't know,3.75,5.0,5.0,5.0,5.0,4.0
12697,Yes,4.0,1.25,1.5,2.6666666666666665,3.0,3.5
12698,Yes,2.75,2.75,3.5,1.3333333333333333,1.0,3.25
12699,Yes,4.5,4.0,4.0,4.0,4.0,4.25
12701,I don't know,3.5,5.0,5.0,3.6666666666666665,5.0,4.5
12702,Yes,2.25,2.0,3.5,2.3333333333333335,2.0,2.5
12704,Yes,3.0,3.75,4.0,4.0,3.0,3.0
12705,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
12706,I don't know,3.75,4.0,3.0,2.0,2.0,4.0
12707,Yes,3.25,3.25,4.0,2.3333333333333335,2.0,3.75
12710,I don't know,,4.0,4.0,3.3333333333333335,4.0,3.25
12711,I don't know,4.0,3.5,3.5,1.6666666666666667,2.0,3.0
12712,I don't know,2.5,4.25,4.0,2.6666666666666665,3.0,3.5
12713,I don't know,3.25,3.5,3.5,2.6666666666666665,4.0,2.75
12714,I don't know,3.5,2.5,3.0,3.0,3.0,2.75
12716,Yes,4.0,5.0,5.0,5.0,5.0,4.5
12717,I don't know,1.75,2.0,3.0,1.6666666666666667,3.0,3.0
12719,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
12720,I don't know,4.0,4.0,4.0,4.0,2.0,4.0
12721,I don't know,4.0,4.5,3.5,5.0,4.0,4.5
12722,Yes,4.0,3.75,4.5,3.6666666666666665,3.0,4.5
12723,No,2.5,2.0,2.5,2.0,2.0,3.25
12724,Yes,4.0,4.25,5.0,4.0,4.0,4.5
12725,I don't know,2.25,2.0,2.0,2.3333333333333335,1.0,3.5
12726,I don't know,2.5,2.25,2.5,2.6666666666666665,2.0,3.0
12727,No,3.0,3.25,3.5,2.0,2.0,3.25
12728,I don't know,5.0,4.25,5.0,1.3333333333333333,2.0,4.0
12729,No,3.0,2.25,3.0,1.3333333333333333,5.0,3.5
12730,Yes,2.5,3.0,3.0,3.0,3.0,4.0
12731,I don't know,3.0,3.75,3.0,2.6666666666666665,2.0,3.0
12732,I don't know,3.0,4.0,2.5,3.0,3.0,4.0
12733,No,2.0,1.75,3.0,2.0,4.0,2.75
12734,Yes,3.5,4.25,4.0,4.0,4.0,3.75
12735,Yes,2.75,1.5,1.0,1.0,1.0,2.0
12736,No,3.25,3.25,2.0,2.6666666666666665,2.0,4.0
12737,N/A,,,,,,
12739,Yes,3.75,4.0,4.0,3.3333333333333335,3.0,4.0
12740,Yes,3.5,3.25,3.5,2.3333333333333335,1.0,2.25
12741,Yes,3.75,3.75,3.5,3.3333333333333335,3.0,4.5
12742,I don't know,3.5,4.5,4.0,3.0,3.0,3.75
12743,I don't know,3.0,3.0,3.0,2.3333333333333335,2.0,3.25
12744,I don't know,3.75,2.0,2.0,1.0,1.0,2.5
12745,I don't know,4.0,2.5,2.5,1.6666666666666667,2.0,4.0
12746,Yes,3.25,3.25,3.5,3.0,3.0,4.0
12747,Yes,3.75,3.0,3.0,3.6666666666666665,1.0,4.25
12748,Yes,3.5,4.75,4.0,4.0,2.0,4.0
12750,I don't know,4.25,3.5,3.5,2.3333333333333335,2.0,3.75
12751,I don't know,3.75,4.75,5.0,4.666666666666667,5.0,3.75
12752,Yes,2.5,1.5,1.5,1.0,1.0,4.5
12753,No,2.25,3.25,2.5,2.3333333333333335,2.0,2.0
12754,Yes,2.0,4.0,3.0,2.3333333333333335,1.0,4.0
12755,Yes,4.0,3.5,4.5,2.3333333333333335,3.0,4.0
12756,Yes,3.0,3.0,3.0,3.0,3.0,3.0
12757,I don't know,3.0,3.0,3.5,2.0,1.0,2.25
12758,I don't know,3.0,3.0,2.5,2.3333333333333335,3.0,3.0
12759,I don't know,3.0,3.75,4.0,2.0,4.0,3.25
12760,No,2.0,1.5,1.0,1.6666666666666667,1.0,1.5
12761,I don't know,1.75,2.25,2.0,1.6666666666666667,1.0,3.25
12762,Yes,2.0,2.6666666666666665,3.0,3.0,2.0,2.75
12763,Yes,3.75,4.25,5.0,4.666666666666667,3.0,4.0
12764,I don't know,1.5,2.0,2.0,1.6666666666666667,1.0,2.25
12765,No,3.0,1.75,1.0,1.0,1.0,3.5
12766,No,3.5,2.75,2.5,2.0,2.0,3.5
12767,I don't know,3.0,5.0,4.5,2.6666666666666665,3.0,4.25
12768,Yes,3.25,2.5,2.0,2.0,2.0,3.25
12769,N/A,,,,,,
12771,I don't know,3.0,2.25,2.0,2.3333333333333335,2.0,3.5
12772,Yes,4.0,4.0,4.0,3.3333333333333335,2.0,2.5
12773,Yes,1.25,1.0,2.0,1.6666666666666667,3.0,3.0
12775,I don't know,3.75,2.0,2.0,2.0,2.0,2.25
12776,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
12777,Yes,3.75,2.75,3.5,3.0,3.0,3.75
12778,I don't know,2.5,4.25,4.0,5.0,5.0,3.0
12780,I don't know,2.5,3.25,4.0,4.333333333333333,2.0,2.0
12781,I don't know,3.25,2.5,1.0,1.0,1.0,2.25
12782,I don't know,3.5,3.0,3.5,2.3333333333333335,4.0,3.5
12783,I don't know,4.0,4.0,4.0,4.0,4.0,3.0
12786,I don't know,5.0,3.5,3.5,1.3333333333333333,5.0,4.25
12787,I don't know,3.5,3.75,3.0,2.3333333333333335,2.0,4.0
12788,N/A,,,,,,
12789,N/A,,,,,,
12790,N/A,,,,,,
12791,I don't know,3.0,4.0,4.0,2.0,2.0,3.5
12792,N/A,,,,,,
12794,Yes,3.75,3.75,4.5,2.3333333333333335,2.0,4.25
12795,No,3.75,2.5,3.5,2.6666666666666665,3.0,3.5
12796,Yes,4.0,3.25,2.0,3.0,3.0,3.75
12797,I don't know,3.0,3.75,2.5,2.0,2.0,3.75
12798,I don't know,4.5,4.5,4.0,3.3333333333333335,3.0,4.0
12799,I don't know,2.5,1.75,1.5,2.6666666666666665,1.0,2.75
12800,No,4.75,4.0,4.0,2.3333333333333335,3.0,3.5
12801,Yes,4.0,4.0,4.0,4.0,4.0,4.0
12802,Yes,4.0,2.5,2.5,1.0,1.0,3.5
12804,I don't know,4.0,2.75,3.0,2.3333333333333335,2.0,4.0
12805,I don't know,5.0,5.0,5.0,4.666666666666667,5.0,4.5
12806,Yes,2.75,5.0,5.0,4.0,5.0,5.0
12807,I don't know,2.0,4.5,2.5,2.6666666666666665,1.0,4.5
