Respondent_ID,Used_ChatGPT,ChatGPT_Version,General_Usage_Frequency,Experience_with_ChatGPT,First_Exposure_ChatGPT,Academic_Usage_Index,Professional_Usage_Index,Creative_Usage_Index,Personal_Usage_Index
14783,Yes,ChatGPT-3.5,Occasionally,Very good,Class/Work,2.5,1.0,1.0,1.0
14784,Yes,ChatGPT-3.5,Rarely,Very bad,Class/Work,1.25,2.0,1.0,1.0
14785,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.25,1.0,2.6666666666666665,1.6666666666666667
14787,Yes,ChatGPT-3.5,Rarely,Neutral,Class/Work,1.75,1.0,1.0,1.3333333333333333
14788,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.25,1.0,1.0,1.0
14789,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,2.5,3.0,2.6666666666666665,1.6666666666666667
14790,Yes,N/A,N/A,Good,Social media,3.0,3.0,3.0,3.0
14791,Yes,ChatGPT-3.5,Rarely,Very bad,Friends/Family,1.5,1.0,1.0,1.0
14792,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.0,1.0,2.6666666666666665,1.0
14793,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.25,1.0,2.6666666666666665,1.0
14795,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,2.25,2.0,2.3333333333333335,1.6666666666666667
14797,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.5,1.0,1.3333333333333333,1.3333333333333333
14801,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,2.5,1.5,3.6666666666666665,3.6666666666666665
14804,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.75,1.0,1.3333333333333333,1.3333333333333333
14805,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.0,1.0,1.0,1.0
14806,Yes,ChatGPT-3.5,Rarely,Neutral,Class/Work,1.0,1.0,1.3333333333333333,1.3333333333333333
14807,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.5,1.0,1.3333333333333333,1.3333333333333333
14808,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.75,2.5,2.3333333333333335,3.6666666666666665
14810,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,2.25,1.0,1.0,1.0
14811,Yes,ChatGPT-3.5,Rarely,Very bad,Class/Work,1.25,1.0,1.0,1.3333333333333333
14812,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.0,1.0,2.0,1.0
14813,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.25,1.0,1.6666666666666667,1.6666666666666667
14814,Yes,ChatGPT-3.5,Moderately,Neutral,Social media,2.75,1.0,2.0,3.0
14815,Yes,ChatGPT-3.5,Rarely,Good,Class/Work,1.5,1.0,3.0,1.0
14818,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,4.0,1.5,3.0,3.0
14819,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.0,1.0,1.3333333333333333,1.3333333333333333
14823,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,1.5,1.5,3.0,2.0
14825,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,4.0,5.0,5.0,5.0
14826,Yes,ChatGPT-3.5,Considerably,Very good,Social media,2.5,2.0,4.0,2.0
14827,Yes,ChatGPT-3.5,Considerably,Good,Class/Work,3.5,3.5,2.6666666666666665,2.3333333333333335
14828,Yes,ChatGPT-3.5,Occasionally,Good,Social media,3.0,3.5,2.6666666666666665,1.6666666666666667
14829,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.5,1.0,1.6666666666666667,1.0
14830,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.0,2.5,1.6666666666666667,2.3333333333333335
14831,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,1.5,2.5,1.3333333333333333,1.3333333333333333
14832,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.25,4.5,3.0,3.6666666666666665
14833,Yes,ChatGPT-3.5,Considerably,Very good,Mainstream media,3.0,3.0,3.6666666666666665,2.3333333333333335
14834,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.75,2.5,3.6666666666666665,2.3333333333333335
14835,Yes,ChatGPT-3.5,Rarely,Good,Mainstream media,1.0,1.0,1.0,1.6666666666666667
14836,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.0,3.5,3.6666666666666665,3.0
14837,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.5,1.0,3.0,1.6666666666666667
14838,Yes,ChatGPT-3.5,Extensively,Good,Mainstream media,3.75,4.5,3.6666666666666665,3.3333333333333335
14839,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,3.5,3.5,3.3333333333333335,3.6666666666666665
14840,Yes,ChatGPT-3.5,Occasionally,Neutral,Mainstream media,1.5,2.5,1.0,1.3333333333333333
14842,Yes,ChatGPT-3.5,Considerably,Good,Class/Work,2.5,1.0,1.6666666666666667,1.6666666666666667
14843,Yes,ChatGPT-3.5,Extensively,Good,Mainstream media,1.75,3.0,2.3333333333333335,1.3333333333333333
14844,Yes,ChatGPT-3.5,Considerably,Good,Class/Work,2.5,1.5,2.0,2.0
14845,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.25,1.5,4.333333333333333,2.6666666666666665
14846,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.25,2.0,2.3333333333333335,1.0
14847,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.25,1.0,1.6666666666666667,1.0
14848,Yes,ChatGPT-3.5,Considerably,Very good,Class/Work,2.5,1.0,3.3333333333333335,3.3333333333333335
14849,Yes,ChatGPT-3.5,Occasionally,Neutral,Mainstream media,2.25,1.0,3.0,2.0
14850,Yes,ChatGPT-3.5,Considerably,Good,Mainstream media,4.5,4.0,2.3333333333333335,4.333333333333333
14851,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,2.75,1.0,2.6666666666666665,1.0
14852,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.25,1.5,3.0,3.6666666666666665
14853,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.25,2.0,2.6666666666666665,1.6666666666666667
14854,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,2.25,2.0,1.3333333333333333,2.3333333333333335
14855,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.25,1.0,2.3333333333333335,1.0
14856,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,4.0,4.0,4.0,4.0
14857,Yes,ChatGPT-3.5,Considerably,Good,Social media,2.5,1.0,3.3333333333333335,1.3333333333333333
14858,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.0,3.0,3.0,3.0
14859,Yes,ChatGPT-3.5,Considerably,Good,Class/Work,1.5,2.5,3.0,1.0
14860,Yes,Both,Moderately,Neutral,Friends/Family,3.25,3.0,2.6666666666666665,1.6666666666666667
14861,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,3.0,3.0,1.3333333333333333,2.3333333333333335
14862,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.0,1.0,1.6666666666666667,1.3333333333333333
14863,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.75,3.0,3.3333333333333335,1.3333333333333333
14864,Yes,ChatGPT-3.5,Rarely,Good,Mainstream media,1.25,1.0,1.6666666666666667,1.0
14865,Yes,ChatGPT-3.5,Considerably,Very good,Mainstream media,2.5,2.0,2.3333333333333335,3.0
14867,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.5,1.5,2.6666666666666665,3.0
14868,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,1.75,1.0,2.6666666666666665,1.0
14869,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,2.75,2.5,3.6666666666666665,1.0
14870,Yes,ChatGPT-3.5,Rarely,Very bad,Class/Work,1.25,1.0,1.0,1.0
14871,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,2.5,1.0,2.0,1.6666666666666667
14872,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.0,1.0,1.6666666666666667,1.6666666666666667
14874,Yes,ChatGPT-3.5,Occasionally,Very good,Social media,1.75,2.5,2.0,2.6666666666666665
14875,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.5,2.5,2.0,1.3333333333333333
14877,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.25,2.5,1.6666666666666667,3.0
14878,Yes,ChatGPT-3.5,Occasionally,Very good,Friends/Family,2.25,1.0,1.0,1.6666666666666667
14879,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,3.5,3.0,3.0,3.3333333333333335
14880,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,2.5,2.0,2.6666666666666665,1.0
14881,Yes,ChatGPT-3.5,Considerably,Very good,Mainstream media,2.5,4.0,3.3333333333333335,1.6666666666666667
14883,Yes,ChatGPT-3.5,Considerably,Neutral,Friends/Family,2.5,1.0,1.0,1.6666666666666667
14885,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.0,1.5,1.6666666666666667,1.6666666666666667
14886,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.0,2.0,3.0,2.3333333333333335
14887,Yes,ChatGPT-3.5,Rarely,Bad,Mainstream media,1.0,1.0,1.6666666666666667,1.3333333333333333
14888,Yes,ChatGPT-3.5,Considerably,Good,Class/Work,3.5,1.5,1.6666666666666667,1.3333333333333333
14889,Yes,Both,Extensively,Good,Friends/Family,5.0,5.0,5.0,5.0
14892,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.0,1.0,1.3333333333333333,1.0
14893,Yes,ChatGPT-3.5,Considerably,Good,Mainstream media,3.0,3.5,2.0,2.0
14894,Yes,ChatGPT-3.5,Moderately,Good,Mainstream media,1.5,1.5,2.0,1.6666666666666667
14895,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.25,1.5,2.6666666666666665,2.0
14898,Yes,ChatGPT-4,Extensively,Very good,Class/Work,4.0,3.5,4.666666666666667,3.0
14899,Yes,ChatGPT-3.5,Considerably,Good,Social media,3.75,3.5,4.333333333333333,4.666666666666667
14900,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,2.5,2.0,1.3333333333333333,2.0
14901,Yes,Both,Moderately,Very good,Social media,3.0,3.0,3.0,3.0
14903,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.0,1.0,1.0,1.6666666666666667
14905,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,2.25,1.0,1.3333333333333333,2.3333333333333335
14906,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.25,1.0,1.6666666666666667,1.3333333333333333
14908,Yes,ChatGPT-3.5,Considerably,Very good,Friends/Family,3.0,4.0,4.333333333333333,3.6666666666666665
14910,Yes,Both,Extensively,Very good,Friends/Family,5.0,3.0,4.0,3.3333333333333335
14911,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.25,2.5,2.3333333333333335,2.0
14912,Yes,Both,Occasionally,Very good,Mainstream media,2.5,2.5,2.3333333333333335,3.0
14913,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.75,1.5,2.6666666666666665,1.3333333333333333
14914,Yes,ChatGPT-3.5,Rarely,Very bad,Mainstream media,1.0,1.0,1.3333333333333333,1.3333333333333333
14915,Yes,ChatGPT-3.5,Extensively,Good,Friends/Family,4.0,3.0,4.0,1.6666666666666667
14916,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.25,1.0,2.0,2.6666666666666665
14917,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,3.25,2.5,3.3333333333333335,3.0
14919,Yes,ChatGPT-4,Extensively,Very good,Class/Work,5.0,5.0,5.0,5.0
14920,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.0,2.5,1.3333333333333333,2.0
14921,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.5,1.5,1.0,1.0
14922,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,3.0,3.5,2.3333333333333335,1.3333333333333333
14923,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.0,2.0,1.6666666666666667,1.3333333333333333
14924,Yes,ChatGPT-3.5,Rarely,Good,Social media,2.0,2.0,2.0,2.3333333333333335
14925,Yes,Both,Occasionally,Neutral,Social media,2.25,3.5,1.6666666666666667,1.0
14926,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.5,1.5,1.0,1.0
14927,Yes,Both,Occasionally,Good,Social media,1.75,1.5,1.6666666666666667,2.3333333333333335
14928,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,2.5,3.0,2.6666666666666665,2.6666666666666665
14929,Yes,ChatGPT-3.5,Rarely,Very good,Mainstream media,1.25,1.5,1.0,1.0
14932,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.0,1.0,1.3333333333333333,1.0
14933,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,4.0,2.5,4.333333333333333,4.333333333333333
14934,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.75,1.5,1.3333333333333333,2.0
14935,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.5,1.5,1.6666666666666667,1.0
14936,Yes,ChatGPT-3.5,Considerably,Very good,Social media,1.5,2.5,2.0,1.0
14937,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.0,2.5,2.0,3.6666666666666665
14939,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.0,1.0,2.3333333333333335,2.3333333333333335
14940,Yes,ChatGPT-3.5,Moderately,Good,Social media,3.0,2.5,3.0,2.6666666666666665
14941,Yes,ChatGPT-3.5,Considerably,Very good,Mainstream media,2.25,2.5,3.0,3.0
14942,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,2.5,4.0,4.333333333333333,2.0
14944,Yes,ChatGPT-3.5,Moderately,Very good,Friends/Family,3.25,3.0,3.0,2.0
14945,Yes,ChatGPT-3.5,Rarely,Good,Class/Work,1.75,1.0,1.0,1.0
14946,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,3.0,2.5,3.6666666666666665,2.0
14947,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.5,3.0,3.0,3.3333333333333335
14949,Yes,ChatGPT-3.5,Occasionally,Neutral,Mainstream media,1.0,2.5,1.0,1.0
14951,Yes,ChatGPT-4,Considerably,Very good,Social media,3.0,4.0,3.0,2.3333333333333335
14953,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.75,2.0,2.6666666666666665,2.3333333333333335
14956,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,2.25,2.5,2.0,2.6666666666666665
14958,Yes,ChatGPT-3.5,Occasionally,Good,Mainstream media,2.0,2.0,1.0,1.6666666666666667
14959,Yes,Both,Considerably,Neutral,Mainstream media,2.0,3.5,4.666666666666667,2.3333333333333335
14960,Yes,Both,Moderately,Neutral,Social media,3.5,3.0,3.3333333333333335,4.0
14961,Yes,ChatGPT-3.5,Occasionally,Very good,Friends/Family,3.0,,3.6666666666666665,3.0
14963,Yes,Both,Moderately,Good,Class/Work,4.0,3.5,3.6666666666666665,3.6666666666666665
14966,Yes,Both,Occasionally,Very good,Friends/Family,2.5,4.0,2.0,1.6666666666666667
14968,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,2.0,2.0,2.3333333333333335,1.0
14969,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.0,2.0,1.3333333333333333,1.3333333333333333
14970,Yes,Both,Rarely,Good,Mainstream media,1.75,2.0,1.6666666666666667,2.0
14971,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,4.25,4.0,2.0,2.0
14972,Yes,ChatGPT-3.5,Moderately,Very good,Friends/Family,3.75,3.0,3.6666666666666665,2.6666666666666665
14973,Yes,Both,Occasionally,Good,Friends/Family,2.25,2.0,1.6666666666666667,2.6666666666666665
14974,Yes,Both,Occasionally,Neutral,Friends/Family,2.5,2.5,1.6666666666666667,3.0
14976,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.0,1.0,1.6666666666666667,1.3333333333333333
14977,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.0,2.0,1.6666666666666667,4.0
14978,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.0,1.5,2.0,1.0
14979,Yes,ChatGPT-3.5,Moderately,Very good,Friends/Family,2.0,1.5,3.0,1.6666666666666667
14980,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.25,1.0,2.0,1.0
14981,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.5,1.0,2.0,1.3333333333333333
14982,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.25,1.5,2.6666666666666665,2.3333333333333335
14983,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.25,1.0,2.6666666666666665,1.3333333333333333
14984,Yes,Both,Moderately,Good,Friends/Family,4.0,1.0,3.0,1.6666666666666667
14985,Yes,Both,Considerably,Very good,Class/Work,2.0,1.5,3.3333333333333335,1.0
14986,Yes,ChatGPT-3.5,Moderately,Very good,Social media,4.25,1.5,4.333333333333333,2.0
14987,Yes,Both,Occasionally,Good,Class/Work,3.5,3.5,4.333333333333333,3.6666666666666665
14988,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.75,1.0,3.0,2.0
14991,Yes,ChatGPT-3.5,Rarely,Very good,Friends/Family,2.5,1.5,3.0,2.0
14992,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.25,2.5,2.3333333333333335,2.3333333333333335
14993,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.25,1.0,1.6666666666666667,1.6666666666666667
14994,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.75,1.5,3.0,3.3333333333333335
14997,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.5,1.0,1.3333333333333333,1.0
14998,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.5,2.0,2.6666666666666665,2.0
14999,Yes,ChatGPT-3.5,Occasionally,Very good,Friends/Family,1.0,1.0,1.6666666666666667,1.0
15000,Yes,ChatGPT-3.5,Occasionally,Very good,Friends/Family,2.0,2.5,3.0,1.6666666666666667
15001,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.0,1.0,2.0,1.3333333333333333
15003,Yes,ChatGPT-3.5,Rarely,Very good,Mainstream media,1.6666666666666667,1.0,1.6666666666666667,1.0
15004,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.0,1.0,1.3333333333333333,1.6666666666666667
15005,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.5,2.5,2.6666666666666665,1.0
15006,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,1.0,1.0,2.0,1.3333333333333333
15008,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.0,1.5,3.0,2.6666666666666665
15009,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.5,1.5,1.6666666666666667,2.3333333333333335
15010,Yes,ChatGPT-3.5,Rarely,Good,Social media,2.0,1.5,2.6666666666666665,2.3333333333333335
15011,Yes,ChatGPT-3.5,Moderately,Good,Class/Work,2.75,2.5,2.6666666666666665,2.0
15012,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.25,1.5,1.6666666666666667,1.3333333333333333
15013,Yes,ChatGPT-3.5,Moderately,Neutral,Friends/Family,2.0,1.0,1.3333333333333333,1.3333333333333333
15014,Yes,ChatGPT-3.5,Rarely,Good,Class/Work,1.75,1.0,1.0,2.3333333333333335
15016,Yes,ChatGPT-3.5,Moderately,Very good,Social media,2.5,2.5,3.0,1.3333333333333333
15017,Yes,Both,Occasionally,Neutral,Mainstream media,1.25,1.5,2.0,2.0
15018,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.25,1.0,1.6666666666666667,1.6666666666666667
15019,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.25,1.0,1.3333333333333333,1.0
15020,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,3.0,2.5,3.0,1.0
15021,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,3.25,1.5,3.0,2.6666666666666665
15022,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,2.0,1.0,2.0,2.0
15023,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.75,1.0,2.0,1.6666666666666667
15024,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.75,1.5,2.3333333333333335,2.0
15025,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.0,1.0,2.0,1.0
15026,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,2.75,1.5,3.0,1.6666666666666667
15027,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.5,1.0,3.3333333333333335,3.0
15028,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.75,1.0,1.3333333333333333,1.0
15029,Yes,ChatGPT-3.5,Rarely,Good,Class/Work,1.5,2.0,2.0,2.0
15030,Yes,ChatGPT-3.5,Occasionally,Very good,Social media,2.5,1.0,2.6666666666666665,1.3333333333333333
15031,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.25,1.5,2.3333333333333335,2.3333333333333335
15032,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.5,1.0,2.0,3.0
15033,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.25,1.0,2.0,2.0
15034,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.75,3.0,2.6666666666666665,3.3333333333333335
15035,Yes,ChatGPT-3.5,Rarely,Neutral,Class/Work,1.5,1.0,1.6666666666666667,1.0
15038,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.5,1.5,1.0,2.3333333333333335
15039,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.25,1.5,1.0,1.3333333333333333
15040,Yes,ChatGPT-3.5,Moderately,Very good,Friends/Family,2.75,2.0,2.0,2.6666666666666665
15041,Yes,ChatGPT-3.5,Rarely,Very good,Social media,3.0,2.0,3.0,1.6666666666666667
15042,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.25,1.5,2.3333333333333335,3.0
15043,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.75,2.0,2.3333333333333335,1.6666666666666667
15044,Yes,ChatGPT-3.5,Rarely,Neutral,Class/Work,1.25,1.0,1.3333333333333333,1.0
15045,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.25,1.5,1.6666666666666667,2.0
15047,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,3.0,1.0,2.3333333333333335,2.0
15048,Yes,ChatGPT-3.5,Occasionally,Good,Class/Work,2.75,2.0,3.0,2.6666666666666665
15049,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.5,1.0,2.0,2.3333333333333335
15050,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.75,1.0,2.0,1.6666666666666667
15051,Yes,ChatGPT-3.5,Occasionally,Very good,Friends/Family,2.75,3.0,3.3333333333333335,3.0
15053,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,1.25,2.0,1.3333333333333333,2.6666666666666665
15054,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.0,1.0,2.3333333333333335,1.6666666666666667
15056,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,3.75,3.0,3.0,3.6666666666666665
15057,Yes,ChatGPT-3.5,Rarely,Very good,Friends/Family,1.5,1.0,2.3333333333333335,1.3333333333333333
15058,Yes,ChatGPT-3.5,Moderately,Good,Social media,2.5,1.0,2.0,2.0
15059,Yes,Both,Occasionally,Neutral,Friends/Family,1.75,1.0,3.0,1.3333333333333333
15060,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.75,1.0,2.6666666666666665,2.0
15061,Yes,ChatGPT-3.5,Moderately,Very good,Friends/Family,2.5,1.5,2.6666666666666665,2.0
15062,Yes,ChatGPT-3.5,Occasionally,Neutral,Social media,2.5,2.5,2.3333333333333335,1.0
15064,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.0,2.0,1.3333333333333333,2.6666666666666665
15065,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,1.5,1.0,1.6666666666666667,1.0
15066,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,2.0,1.5,2.0,1.3333333333333333
15067,Yes,ChatGPT-3.5,Occasionally,Neutral,Mainstream media,2.75,2.5,2.6666666666666665,3.0
15068,Yes,ChatGPT-3.5,Rarely,Neutral,Friends/Family,1.5,1.0,1.3333333333333333,1.6666666666666667
15069,Yes,ChatGPT-3.5,Moderately,Neutral,Class/Work,2.75,1.5,2.6666666666666665,3.3333333333333335
15070,Yes,ChatGPT-3.5,Rarely,Good,Social media,1.0,1.5,1.0,1.6666666666666667
15071,Yes,ChatGPT-3.5,Rarely,Neutral,Social media,1.25,1.5,3.0,1.3333333333333333
15073,Yes,ChatGPT-3.5,Occasionally,Neutral,Mainstream media,2.25,2.0,2.0,2.6666666666666665
15075,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,3.0,2.0,2.0,2.0
15076,Yes,ChatGPT-3.5,Occasionally,Good,Social media,2.5,1.0,1.3333333333333333,1.3333333333333333
15077,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,2.0,1.0,2.3333333333333335,4.0
15078,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,3.5,2.0,4.333333333333333,3.3333333333333335
15079,Yes,ChatGPT-3.5,Rarely,Good,Mainstream media,1.5,1.0,1.6666666666666667,1.6666666666666667
15081,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.25,1.5,3.0,1.6666666666666667
15082,Yes,ChatGPT-3.5,Rarely,Neutral,Mainstream media,1.0,1.0,1.0,1.3333333333333333
15083,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.5,1.0,2.0,2.0
15084,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.25,1.5,4.333333333333333,3.6666666666666665
15085,Yes,ChatGPT-3.5,Considerably,Good,Friends/Family,3.25,1.5,3.0,3.0
15086,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,1.5,1.0,4.0,3.6666666666666665
15087,Yes,ChatGPT-3.5,Occasionally,Very good,Friends/Family,2.0,2.0,2.6666666666666665,1.6666666666666667
15088,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.75,1.0,1.6666666666666667,1.3333333333333333
15089,Yes,Both,Rarely,Good,Social media,3.75,1.5,2.6666666666666665,1.6666666666666667
15090,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.75,1.0,2.0,2.0
15091,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.0,1.0,4.333333333333333,1.3333333333333333
15092,Yes,ChatGPT-3.5,Occasionally,Good,Social media,1.25,1.0,2.0,2.3333333333333335
15093,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,3.0,1.0,2.6666666666666665,2.3333333333333335
15094,Yes,ChatGPT-3.5,Rarely,Good,Friends/Family,2.75,2.0,1.6666666666666667,1.3333333333333333
15095,Yes,ChatGPT-3.5,Occasionally,Neutral,Friends/Family,1.5,1.0,2.6666666666666665,1.0
15096,Yes,ChatGPT-3.5,Occasionally,Good,Friends/Family,1.25,2.5,2.0,2.0
15098,Yes,ChatGPT-3.5,Occasionally,Very good,Friends/Family,1.5,1.5,2.3333333333333335,1.6666666666666667
15099,Yes,ChatGPT-3.5,Moderately,Good,Friends/Family,2.75,1.5,2.6666666666666665,3.3333333333333335
